,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Show,Public Average Rating (IMDb),Number Public Votes (IMDb),IMBd title (check for validity),First Air Date,Metascore Pro Rating,Number of Professional Reviewers,Metascore Name (check for validity)
81,670454434,False,finalized,3,2/10/2015 2:05,"St. Louis Park, Mn",1.0,21-Sep-57,1.0,White,1.0,Jewish,1.0,Straight,1.0,2008,1.0,Best Director,http://www.nndb.com/people/400/000025325/,,,No Country for Old Men,Ethan Coen,,,,,No Country for Old Men,8.1,901K,No Country for Old Men,2007,91,37,No Country for Old Men
82,670454435,True,golden,81,,"Manchester, England",1.0,20-Oct-56,1.0,White,1.0,Roman Catholic,0.9624,Straight,1.0,2009,0.9643,Best Director,http://www.nndb.com/people/887/000044755/,,,Slumdog Millionaire,Danny Boyle,,Roman Catholic,,,Slumdog Millionaire,8.0,818K,Slumdog Millionaire,2008,84,36,Slumdog Millionaire
83,670454436,False,finalized,3,2/10/2015 1:46,"San Carlos, Ca",1.0,27-Nov-51,1.0,White,1.0,Na,1.0,Straight,1.0,2009,1.0,Best Director,http://www.nndb.com/people/837/000079600/,,,The Hurt Locker,Kathryn Bigelow,,,,,The Hurt Locker,7.5,435K,The Hurt Locker,2008,95,37,The Hurt Locker
84,670454437,False,finalized,3,2/10/2015 1:56,"London, England",1.0,1972,1.0,White,1.0,Na,1.0,Na,1.0,2011,1.0,Best Director,http://www.nndb.com/people/093/000268286/,,,The King's Speech,Tom Hooper,,,,,The King's Speech,8.0,657K,The King's Speech,2010,None,None,Couldnt pull name
85,670454438,False,finalized,3,2/10/2015 3:57,"Paris, France",1.0,29-Mar-67,1.0,White,1.0,Jewish,1.0,Straight,1.0,2012,1.0,Best Director,http://www.nndb.com/people/302/000281456/,,,The Artist,Michel Hazanavicius,,,,,The Artist,7.9,236K,The Artist,2011,89,41,The Artist
86,670454439,False,finalized,3,2/10/2015 2:04,"Pingtung, Taiwan",1.0,23-Oct-54,1.0,Asian,1.0,Na,1.0,Straight,1.0,2013,1.0,Best Director,http://www.nndb.com/people/394/000025319/,,,Life of Pi,Ang Lee,,,,,Life of Pi,7.9,600K,Life of Pi,2012,79,44,Life of Pi
87,670454440,False,finalized,3,2/10/2015 2:04,"Rorschach, Switzerland",1.0,23-Jul-1884,1.0,White,1.0,Na,1.0,Bisexual,1.0,1929,1.0,Best Actor,http://www.nndb.com/people/738/000063549/,,,The Last Command,Emil Jannings,,,,,The Last Command,6.4,766,The Last Command,1955,None,None,Couldnt pull name
88,670454441,False,finalized,3,2/10/2015 1:58,"Columbus, Oh",1.0,29-Mar-1889,1.0,White,1.0,Na,1.0,Straight,1.0,1930,1.0,Best Actor,http://www.nndb.com/people/739/000063550/,,,In Old Arizona,Warner Baxter,,,,,In Old Arizona,5.6,1K,In Old Arizona,1928,None,None,Couldnt pull name
89,670454442,False,finalized,3,2/10/2015 2:41,"London, England",1.0,10-Apr-1868,1.0,White,1.0,Na,0.6897,Straight,1.0,1930,1.0,Best Actor,http://www.nndb.com/people/740/000063551/,,,Desraeli,George Arliss,,,,,Desraeli,Not in IMDb,Not in IMDb," Dean Israelite
",Not Found,None,None,Couldnt pull name
90,670454443,False,finalized,3,2/10/2015 2:04,"Philadelphia, Pa",1.0,28-Apr-1878,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1931,1.0,Best Actor,http://www.nndb.com/people/741/000043612/,,,A Free Soul,Lionel Barrymore,,,,,A Free Soul,6.6,2.5K,A Free Soul,1931,None,None,Couldnt pull name
91,670454444,False,finalized,3,2/10/2015 1:59,"Kansas City, Mo",1.0,1-Apr-1885,1.0,White,1.0,Na,1.0,Straight,1.0,1932,1.0,Best Actor,http://www.nndb.com/people/976/000043847/,,,The Champ,Wallace Beery,,,,,The Champ,6.9,8.3K,The Champ,1979,38,8,The Champ
92,670454445,False,finalized,3,2/10/2015 2:19,"Victoria Hotel, Scarborough, Yorkshire, England",1.0,1-Jul-1899,1.0,White,1.0,Roman Catholic,1.0,Gay,1.0,1934,1.0,Best Actor,http://www.nndb.com/people/884/000042758/,,,The Private Life of Henry VIII,Charles Laughton,,,,,The Private Life of Henry VIII,7.1,11K,The Private Life of Sherlock Holmes,1970,None,None,Couldnt pull name
93,670454446,False,finalized,3,2/10/2015 2:08,"Cadiz, Oh",1.0,1-Feb-01,1.0,White,1.0,Na,1.0,Straight,1.0,1935,1.0,Best Actor,http://www.nndb.com/people/156/000027075/,,,It Happened One Night,Clark Gable,,,,,It Happened One Night,8.1,99K,It Happened One Night,1934,87,16,It Happened One Night
94,670454447,False,finalized,3,2/10/2015 2:05,"Tunbridge Wells, Kent, England",1.0,11-Dec-1883,1.0,White,1.0,Anglican/episcopalian,1.0,Straight,1.0,1936,1.0,Best Actor,http://www.nndb.com/people/452/000047311/,,,The Informer,Victor McLaglen,,,,,The Informer,6.6,31K,The Informer,2019,61,11,The Informer
95,670454448,False,finalized,3,2/10/2015 2:06,"Lviv, Ukraine",1.0,22-Sep-1895,1.0,White,1.0,Jewish,1.0,Straight,1.0,1937,1.0,Best Actor,http://www.nndb.com/people/741/000063552/,,,The Story of Louis Pasteur,Paul Muni,,,,,The Story of Louis Pasteur,7.3,2.6K,The Story of Louis Pasteur,1936,None,None,Couldnt pull name
96,670454449,False,finalized,3,2/10/2015 4:07,"Milwaukee, Wi",1.0,5-Apr-00,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1938,1.0,Best Actor,http://www.nndb.com/people/979/000024907/,,,Captains Courageous,Spencer Tracy,,,,,Captains Courageous,8.0,9.3K,Captains Courageous,1937,None,None,Couldnt pull name
97,670454450,False,finalized,3,2/10/2015 2:06,"Milwaukee, Wi",1.0,5-Apr-00,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1939,1.0,Best Actor,http://www.nndb.com/people/979/000024907/,,,Boys Town,Spencer Tracy,,,,,Boys Town,7.3,5.5K,Boys Town,1938,None,None,Couldnt pull name
98,670454451,False,finalized,3,2/10/2015 2:00,"Withington, Manchester, England",1.0,18-Mar-05,1.0,White,1.0,Na,1.0,Straight,1.0,1940,1.0,Best Actor,http://www.nndb.com/people/742/000063553/,,,Goodbye Mr. Chips,Robert Donat,,,,,Goodbye Mr. Chips,7.6,823,"Goodbye, Mr. Chips",2002,None,None,Couldnt pull name
99,670454452,False,finalized,3,2/10/2015 2:12,"Indiana, Pa",1.0,20-May-08,1.0,White,1.0,Presbyterian,1.0,Straight,1.0,1941,1.0,Best Actor,http://www.nndb.com/people/659/000026581/,,,The Philadelphia Story,Jimmy Stewart,,,,,The Philadelphia Story,7.9,66K,The Philadelphia Story,1940,96,13,The Philadelphia Story
100,670454453,False,finalized,3,2/10/2015 3:48,"Helena, Mt",1.0,7-May-01,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1942,1.0,Best Actor,http://www.nndb.com/people/740/000031647/,,,Sergeant York,Gary Cooper,,,,,Sergeant York,7.7,17K,Sergeant York,1941,None,None,Couldnt pull name
101,670454454,False,finalized,3,2/10/2015 1:51,"Manhattan, Ny",1.0,17-Jul-1899,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1943,1.0,Best Actor,http://www.nndb.com/people/798/000024726/,,,Yankee Doodle Dandy,James Cagney,,,,,Yankee Doodle Dandy,7.7,15K,Yankee Doodle Dandy,1942,89,10,Yankee Doodle Dandy
102,670454455,False,finalized,3,2/10/2015 2:05,"Budapest, Hungary",1.0,26-May-1887,1.0,White,1.0,Na,1.0,Straight,1.0,1944,1.0,Best Actor,http://www.nndb.com/people/713/000042587/,,,Watch on the Rhine,Paul Lukas,,,,,Watch on the Rhine,7.3,4.3K,Watch on the Rhine,1943,None,None,Couldnt pull name
103,670454456,False,finalized,3,2/10/2015 2:03,"Tacoma, Wa",1.0,3-May-03,1.0,White,1.0,Roman Catholic,0.6667,Straight,1.0,1945,1.0,Best Actor,http://www.nndb.com/people/651/000026573/,,,Going My Way,Bing Crosby,,,,,Going My Way,7.1,11K,Going My Way,1944,None,None,Couldnt pull name
104,670454457,False,finalized,3,2/10/2015 2:41,"Neath, Wales",1.0,3-Jan-07,1.0,White,1.0,Na,0.6897,Straight,1.0,1946,0.6897,Best Actor,http://www.nndb.com/people/814/000042688/,,,The Lost Weekend,Ray Milland,,,,,The Lost Weekend,7.9,35K,The Lost Weekend,1945,None,None,Couldnt pull name
105,670454458,False,finalized,3,2/10/2015 1:59,"Racine, Wi",1.0,31-Aug-1897,1.0,White,1.0,Na,1.0,Straight,1.0,1947,1.0,Best Actor,http://www.nndb.com/people/255/000043126/,,,The Best Years of Our Lives,Fredric March,,,,,The Best Years of Our Lives,8.1,61K,The Best Years of Our Lives,1946,93,17,The Best Years of Our Lives
106,670454459,False,finalized,3,2/10/2015 2:02,"Richmond, Surrey, England",1.0,9-Feb-1891,1.0,White,1.0,Na,1.0,Straight,1.0,1948,1.0,Best Actor,http://www.nndb.com/people/619/000042493/,,,A Double Life,Ronald Colman,,,,,A Double Life,7.8,45K,The Double Life of Véronique,1991,None,None,Couldnt pull name
107,670454460,False,finalized,3,2/10/2015 2:03,"Dorking, Surrey, England",1.0,22-May-07,1.0,White,1.0,Na,1.0,Bisexual,1.0,1949,1.0,Best Actor,http://www.nndb.com/people/607/000022541/,,,Hamlet,Laurence Olivier,,,,,Hamlet,7.7,37K,Hamlet,1996,67,6,Hamlet
108,670454461,False,finalized,3,2/10/2015 4:06,"Philadelphia, Pa",1.0,9-Dec-11,1.0,White,1.0,Na,1.0,Straight,1.0,1950,1.0,Best Actor,http://www.nndb.com/people/744/000063555/,,,All The King's Men,Broderick Crawford,,,,,All The King's Men,6.2,24K,All the King's Men,2006,None,None,Couldnt pull name
109,670454462,False,finalized,3,2/10/2015 1:53,"Santurce, Puerto Rico",1.0,8-Jan-09,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,1951,1.0,Best Actor,http://www.nndb.com/people/311/000026233/,,,Cyrano de Bergerac,Jose Ferrer,,,,,Cyrano de Bergerac,7.5,23K,Cyrano de Bergerac,1990,79,19,Cyrano de Bergerac
110,670454463,False,finalized,3,2/10/2015 2:05,New York City,1.0,25-Dec-1899,1.0,White,1.0,Na,1.0,Straight,1.0,1952,1.0,Best Actor,http://www.nndb.com/people/837/000024765/,,,The Africa Queen,Humphrey Bogart,,,,,The Africa Queen,7.8,76K,The African Queen,1951,None,None,Couldnt pull name
111,670454464,True,golden,95,,"Helena, Mt",1.0,7-May-01,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1953,0.9642,Best Actor,http://www.nndb.com/people/740/000031647/,,,High Noon,Gary Cooper,,,,1953.0,High Noon,8.0,101K,High Noon,1952,89,7,High Noon
112,670454465,False,finalized,3,2/10/2015 1:46,"O'fallon, Il",1.0,17-Apr-18,1.0,White,1.0,Na,1.0,Straight,1.0,1954,1.0,Best Actor,http://www.nndb.com/people/210/000022144/,,,Stalag 17,William Holden,,,,,Stalag 17,8.0,54K,Stalag 17,1953,84,15,Stalag 17
113,670454466,False,finalized,3,2/10/2015 1:53,"Omaha, Ne",1.0,3-Apr-24,1.0,White,1.0,Deist,1.0,Bisexual,1.0,1955,1.0,Best Actor,http://www.nndb.com/people/721/000022655/,,,On the Waterfront,Marlon Brando,,,,,On the Waterfront,8.1,149K,On the Waterfront,1954,91,15,On the Waterfront
114,670454467,False,finalized,3,2/10/2015 2:02,"Hamden, Ct",1.0,24-Jan-17,1.0,White,1.0,Na,1.0,Straight,1.0,1956,1.0,Best Actor,http://www.nndb.com/people/730/000022664/,,,Marty,Ernest Borgnine,,,,,Marty,Not in IMDb,Not in IMDb," Marty Feldman
(I)
(1934–1982)
",Not Found,None,None,Couldnt pull name
115,670454468,False,finalized,3,2/10/2015 2:02,"Vladivostok, Russia",1.0,11-Jul-20,1.0,White,1.0,Na,1.0,Straight,1.0,1957,1.0,Best Actor,http://www.nndb.com/people/459/000026381/,,,The King and I,Yul Brynner,,,,,The King and I,7.4,25K,The King and I,1956,29,20,The King and I
116,670454469,False,finalized,3,2/10/2015 2:03,"London, England",1.0,2-Apr-14,1.0,White,1.0,Roman Catholic,1.0,Bisexual,1.0,1958,1.0,Best Actor,http://www.nndb.com/people/751/000023682/,,,The Bridge on the River Kwai,Alec Guinness,,,,,The Bridge on the River Kwai,8.1,211K,The Bridge on the River Kwai,1957,87,15,The Bridge on the River Kwai
117,670454470,False,finalized,3,2/10/2015 2:03,"London, England",1.0,1-Mar-09,1.0,White,1.0,Na,1.0,Straight,1.0,1959,1.0,Best Actor,http://www.nndb.com/people/690/000031597/,,,Separate Tables,David Niven,,,,,Separate Tables,7.4,7.3K,Separate Tables,1958,68,7,Separate Tables
118,670454471,False,finalized,3,2/10/2015 3:50,"Evanston, Il",1.0,4-Oct-23,1.0,White,1.0,Protestant,1.0,Straight,1.0,1960,1.0,Best Actor,http://www.nndb.com/people/961/000022895/,,,Ben-hur,Charlton Heston,,,,,Ben-hur,5.7,43K,Ben-Hur,2016,38,34,Ben-Hur
119,670454472,False,finalized,3,2/10/2015 2:01,New York City,1.0,2-Nov-13,1.0,White,1.0,Protestant,1.0,Straight,1.0,1961,1.0,Best Actor,http://www.nndb.com/people/938/000031845/,,,Elmer Gantry,Burt Lancaster,,,,,Elmer Gantry,7.8,11K,Elmer Gantry,1960,None,None,Couldnt pull name
120,670454473,False,finalized,3,2/10/2015 2:11,"Vienna, Austria",1.0,8-Dec-30,1.0,White,1.0,Na,1.0,Straight,1.0,1962,1.0,Best Actor,http://www.nndb.com/people/351/000023282/,,,Judgement at Nuremberg,Maximilian Schell,,,,,Judgement at Nuremberg,8.2,74K,Judgment at Nuremberg,1961,None,None,Couldnt pull name
121,670454474,False,finalized,3,2/10/2015 2:18,"La Jolla, Ca",1.0,5-Apr-16,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1963,1.0,Best Actor,http://www.nndb.com/people/774/000023705/,,,To Kill a Mockingbird,Gregory Peck,,,,,To Kill a Mockingbird,8.3,304K,To Kill a Mockingbird,1962,88,16,To Kill a Mockingbird
122,670454475,False,finalized,3,2/10/2015 2:03,"Miami, Fl",1.0,20-Feb-27,1.0,Black,1.0,Deist,1.0,Straight,1.0,1964,1.0,Best Actor,http://www.nndb.com/people/200/000023131/,,,Lilies of the Field,Sidney Poitier,,,,,Lilies of the Field,7.6,9.8K,Lilies of the Field,1963,None,None,Couldnt pull name
123,670454476,False,finalized,3,2/10/2015 1:55,"Huyton, Lancashire, England",1.0,5-Mar-08,1.0,White,1.0,Na,1.0,Straight,1.0,1965,1.0,Best Actor,http://www.nndb.com/people/132/000043003/,,,My Fair Lady,Rex Harrison,,,,,My Fair Lady,7.8,91K,My Fair Lady,1964,95,15,My Fair Lady
124,670454477,False,finalized,3,2/10/2015 3:48,New York City,1.0,19-Feb-24,1.0,White,1.0,Na,1.0,Straight,1.0,1966,1.0,Best Actor,http://www.nndb.com/people/314/000026236/,,,Cat Ballou,Lee Marvin,,,,,Cat Ballou,6.8,14K,Cat Ballou,1965,60,7,Cat Ballou
125,670454478,False,finalized,3,2/10/2015 1:53,"Hurstpierpoint, West Sussex, England",1.0,21-Jan-22,1.0,White,1.0,Na,1.0,Straight,1.0,1967,1.0,Best Actor,http://www.nndb.com/people/950/000033851/,,,A Man For All Seasons,Paul Scofield,,,,,A Man For All Seasons,7.7,33K,A Man for All Seasons,1966,72,11,A Man for All Seasons
126,670454479,False,finalized,3,2/10/2015 1:51,"Westhampton, Ny",1.0,14-Apr-25,1.0,White,1.0,Lutheran,1.0,Straight,1.0,1968,1.0,Best Actor,http://www.nndb.com/people/762/000026684/,,,In the Heat of the Night,Rod Steiger,,,,,In the Heat of the Night,7.6,4.5K,In the Heat of the Night,1988–1995,75,14,In the Heat of the Night
127,670454480,False,finalized,3,2/10/2015 2:14,"La Jolla, Ca",1.0,9-Sep-23,1.0,White,1.0,Na,1.0,Straight,1.0,1969,1.0,Best Actor,http://www.nndb.com/people/134/000023065/,,,Charly,Cliff Robertson,,,,,Charly,7.0,6.6K,Charly,1968,None,1,Charly
128,670454481,False,finalized,3,2/10/2015 1:55,"Winterset, Ia",1.0,26-May-07,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1970,1.0,Best Actor,http://www.nndb.com/people/605/000023536/,,,True Grit,John Wayne,,,,,True Grit,7.6,323K,True Grit,2010,80,41,True Grit
129,670454482,False,finalized,3,2/10/2015 1:57,"Wise, Va",1.0,18-Oct-27,1.0,White,1.0,Na,1.0,Straight,1.0,1971,1.0,Best Actor,http://www.nndb.com/people/025/000022956/,,,Patton,George C. Scott,,,,,Patton,Not in IMDb,Not in IMDb," Paula Patton
",Not Found,91,9,Patton
130,670454483,False,finalized,3,2/10/2015 2:01,"San Bernardino, Ca",1.0,30-Jan-30,1.0,White,1.0,Na,1.0,Straight,1.0,1972,1.0,Best Actor,http://www.nndb.com/people/878/000022812/,,,The French Connection,Gene Hackman,,,,,The French Connection,7.7,116K,The French Connection,1971,94,18,The French Connection
131,670454484,False,finalized,3,2/10/2015 2:18,"Omaha, Ne",1.0,3-Apr-24,1.0,White,1.0,Deist,1.0,Bisexual,0.6667,1973,1.0,Best Actor,http://www.nndb.com/people/721/000022655/,,,The Godfather,Marlon Brando,,,,,The Godfather,9.2,1.7M,The Godfather,1972,100,15,The Godfather
132,670454485,False,finalized,3,2/10/2015 2:05,"Newton, Ma",1.0,8-Feb-25,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1974,1.0,Best Actor,http://www.nndb.com/people/714/000026636/,,,Save the Tiger,Jack Lemmon,,,,,Save the Tiger,6.9,4.9K,Save the Tiger,1973,None,None,Couldnt pull name
133,670454486,False,finalized,3,2/10/2015 3:48,"Mount Vernon, Ny",1.0,4-Nov-18,1.0,White,1.0,Na,1.0,Straight,1.0,1975,1.0,Best Actor,http://www.nndb.com/people/182/000025107/,,,Harry and Tonto,Art Carney,,,,,Harry and Tonto,7.4,5.5K,Harry and Tonto,1974,72,13,Harry and Tonto
134,670454487,False,finalized,3,2/10/2015 1:51,New York City,1.0,22-Apr-37,1.0,White,1.0,Atheist,1.0,Straight,1.0,1976,1.0,Best Actor,http://www.nndb.com/people/722/000022656/,,,One Flew Over the Cuckoo's Nest,Jack Nicholson,,,,,One Flew Over the Cuckoo's Nest,8.7,954K,One Flew Over the Cuckoo's Nest,1975,None,None,Couldnt pull name
135,670454488,False,finalized,3,2/10/2015 3:45,"South Kensington, London, England",1.0,28-Sep-16,1.0,White,1.0,Na,1.0,Straight,1.0,1977,1.0,Best Actor,http://www.nndb.com/people/745/000063556/,,,Network,Peter Finch,,,,,Network,7.7,655K,The Social Network,2010,83,16,Network
136,670454489,False,finalized,3,2/10/2015 1:56,"Brooklyn, Ny",1.0,29-Oct-47,1.0,White,1.0,Jewish,1.0,Straight,1.0,1978,1.0,Best Actor,http://www.nndb.com/people/814/000022748/,,,The Goodbye Girl,Richard Dreyfuss,,,,,The Goodbye Girl,7.4,13K,The Goodbye Girl,1977,64,11,The Goodbye Girl
137,670454490,False,finalized,3,2/10/2015 1:51,"Yonkers, Ny",1.0,29-Dec-38,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1979,1.0,Best Actor,http://www.nndb.com/people/060/000023988/,,,Coming Home,Jon Voight,,,,,Coming Home,6.0,520,Coming Home in the Dark,2021,81,21,Coming Home
138,670454491,False,finalized,3,2/10/2015 4:14,"Los Angeles, Ca",1.0,8-Aug-37,1.0,White,1.0,Jewish,1.0,Straight,1.0,1980,1.0,Best Actor,http://www.nndb.com/people/882/000022816/,,,Kramer vs. Kramer,Dustin Hoffman,,,,,Kramer vs. Kramer,7.8,139K,Kramer vs. Kramer,1979,None,None,Couldnt pull name
139,670454492,False,finalized,3,2/10/2015 2:29,New York City,1.0,17-Aug-43,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1981,1.0,Best Actor,http://www.nndb.com/people/765/000023696/,,,Raging Bull,Robert De Niro,,,,,Raging Bull,8.2,336K,Raging Bull,1980,89,27,Raging Bull
140,670454493,False,finalized,3,2/10/2015 4:02,"Grand Island, Ne",1.0,16-May-05,1.0,White,1.0,Na,1.0,Straight,1.0,1982,1.0,Best Actor,http://www.nndb.com/people/496/000026418/,,,On Golden Pond,Henry Fonda,,,,,On Golden Pond,7.6,29K,On Golden Pond,1981,68,14,On Golden Pond
141,670454494,False,finalized,3,2/10/2015 2:01,"Scarborough, Yorkshire, England",1.0,31-Dec-43,1.0,Multiracial,1.0,Quaker,1.0,Straight,1.0,1983,1.0,Best Actor,http://www.nndb.com/people/519/000024447/,,,Gandhi,Ben Kingsley,,,,,Gandhi,8.0,224K,Gandhi,1982,79,16,Gandhi
142,670454495,False,finalized,3,2/10/2015 1:52,"San Diego, Ca",1.0,5-Jan-31,1.0,White,1.0,Na,1.0,Straight,1.0,1984,1.0,Best Actor,http://www.nndb.com/people/008/000022939/,,,Tender Mercies,Robert Duvall,,,,,Tender Mercies,7.4,10K,Tender Mercies,1983,76,9,Tender Mercies
143,670454496,False,finalized,3,2/10/2015 2:03,"Pittsburgh, Pa",1.0,24-Oct-39,1.0,Middle Eastern,1.0,Na,1.0,Straight,1.0,1985,1.0,Best Actor,http://www.nndb.com/people/123/000024051/,,,Amadeus,F. Murray Abraham,,,,,Amadeus,8.3,382K,Amadeus,1984,88,28,Amadeus
144,670454497,False,finalized,3,2/10/2015 2:00,"Washington, Dc",1.0,20-Mar-50,1.0,White,1.0,Lutheran,1.0,Straight,1.0,1986,1.0,Best Actor,http://www.nndb.com/people/683/000023614/,,,Kiss of the Spider Woman,William Hurt,,,,,Kiss of the Spider Woman,7.4,15K,Kiss of the Spider Woman,1985,80,10,Kiss of the Spider Woman (re-release)
145,670454498,False,finalized,3,2/10/2015 2:10,"Shaker Heights, Oh",1.0,26-Jan-25,1.0,White,1.0,Jewish,1.0,Straight,1.0,1987,1.0,Best Actor,http://www.nndb.com/people/804/000022738/,,,The Color of Money,Paul Newman,,,,,The Color of Money,7.0,79K,The Color of Money,1986,77,17,The Color of Money
146,670454499,False,finalized,3,2/10/2015 1:51,"New Brunswick, Nj",1.0,25-Sep-44,1.0,White,1.0,Jewish,1.0,Straight,1.0,1988,1.0,Best Actor,http://www.nndb.com/people/614/000024542/,,,Wall Street,Michael Douglas,,,,,Wall Street,8.2,1.3M,The Wolf of Wall Street,2013,56,16,Wall Street
147,670454500,False,finalized,3,2/10/2015 1:58,"Los Angeles, Ca",1.0,8-Aug-37,1.0,White,1.0,Jewish,1.0,Straight,1.0,1989,1.0,Best Actor,http://www.nndb.com/people/882/000022816/,,,Rainman,Dustin Hoffman,,,,,Rainman,8.0,490K,Rain Man,1988,None,None,Couldnt pull name
148,670454501,False,finalized,3,2/10/2015 4:06,"London, England",1.0,29-Apr-57,1.0,White,1.0,Na,1.0,Straight,1.0,1990,1.0,Best Actor,http://www.nndb.com/people/788/000022722/,,,My Left Foot,Daniel Day-Lewis,,,,,My Left Foot,7.9,71K,My Left Foot,1989,97,17,My Left Foot
149,670454502,False,finalized,3,2/10/2015 1:59,"Cowes, Isle of Wight, England",1.0,19-Sep-48,1.0,White,1.0,Na,1.0,Straight,1.0,1991,1.0,Best Actor,http://www.nndb.com/people/594/000023525/,,,Reversal of Fortune,Jeremy Irons,,,,,Reversal of Fortune,7.2,16K,Reversal of Fortune,1990,93,18,Reversal of Fortune
150,670454503,False,finalized,3,2/10/2015 3:51,"Port Talbot, Wales",1.0,31-Dec-37,1.0,White,1.0,Na,1.0,Straight,1.0,1992,1.0,Best Actor,http://www.nndb.com/people/005/000023933/,,,Silence of the Lambs,Anthony Hopkins,,,,,Silence of the Lambs,8.6,1.3M,The Silence of the Lambs,1991,None,None,Couldnt pull name
151,670454504,False,finalized,3,2/10/2015 3:56,"East Harlem, New York City",1.0,25-Apr-40,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1993,1.0,Best Actor,http://www.nndb.com/people/880/000022814/,,,Scent of a Woman,Al Pacino,,,,,Scent of a Woman,8.0,279K,Scent of a Woman,1992,59,14,Scent of a Woman
152,670454505,True,golden,84,,"Concord, Ca",1.0,9-Jul-56,0.9648,White,1.0,Born-Again Christian,1.0,Straight,1.0,1994,1.0,Best Actor,http://www.nndb.com/people/687/000022621/,,9-Jul-56,Philadelphia,Tom Hanks,,Born-Again Christian,,1994.0,Philadelphia,8.8,201K,It's Always Sunny in Philadelphia,2005– ,66,21,Philadelphia
153,670454506,False,finalized,3,2/10/2015 1:56,"Concord, Ca",1.0,9-Jul-56,1.0,White,1.0,Born-Again Christian,1.0,Straight,1.0,1995,1.0,Best Actor,http://www.nndb.com/people/687/000022621/,,,Forrest Gump,Tom Hanks,,,,,Forrest Gump,8.8,1.9M,Forrest Gump,1994,82,20,Forrest Gump
154,670454507,False,finalized,3,2/10/2015 2:10,"Long Beach, Ca",1.0,7-Jan-64,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1996,1.0,Best Actor,http://www.nndb.com/people/751/000022685/,,,Leaving Las Vegas,Nicolas Cage,,,,,Leaving Las Vegas,7.5,119K,Leaving Las Vegas,1995,82,23,Leaving Las Vegas
155,670454508,False,finalized,3,2/10/2015 2:08,"Toowoomba, Queensland, Australia",1.0,6-Jul-51,1.0,White,1.0,Na,1.0,Straight,1.0,1997,1.0,Best Actor,http://www.nndb.com/people/126/000025051/,,,Shine,Geoffrey Rush,,,,,Shine,7.7,53K,Shine,1996,87,25,Shine
156,670454509,False,finalized,3,2/10/2015 1:49,New York City,1.0,22-Apr-37,1.0,White,1.0,Atheist,1.0,Straight,1.0,1997,1.0,Best Actor,http://www.nndb.com/people/722/000022656/,,,As Good as It Gets,Jack Nicholson,,,,,As Good as It Gets,7.7,287K,As Good as It Gets,1997,67,30,As Good as It Gets
157,670454510,False,finalized,3,2/10/2015 1:59,"Misericordia, Arezzo, Tuscany, Italy",1.0,27-Oct-52,1.0,White,1.0,Na,1.0,Straight,1.0,1999,1.0,Best Actor,http://www.nndb.com/people/259/000025184/,,,Life is Beautiful,Roberto Benigni,,,,,Life is Beautiful,8.6,652K,Life Is Beautiful,1997,59,32,Life Is Beautiful
158,670454511,False,finalized,3,2/10/2015 4:08,"South Orange, Nj",1.0,26-Jul-59,1.0,White,1.0,Na,1.0,Matter of Dispute,0.6667,2000,1.0,Best Actor,http://www.nndb.com/people/591/000023522/,,,American Beauty,Kevin Spacey,,,,,American Beauty,8.3,1.1M,American Beauty,1999,84,34,American Beauty
159,670454512,False,finalized,3,2/10/2015 4:07,"Wellington, New Zealand",1.0,7-Apr-64,1.0,White,1.0,Na,0.6562,Straight,1.0,2001,1.0,Best Actor,http://www.nndb.com/people/782/000022716/,,,Gladiator,Russell Crowe,,,,,Gladiator,8.5,1.4M,Gladiator,2000,67,46,Gladiator
160,670454513,False,finalized,3,2/10/2015 1:49,"Mount Vernon, Ny",1.0,28-Dec-54,1.0,Black,1.0,Protestant,1.0,Straight,1.0,2002,1.0,Best Actor,http://www.nndb.com/people/665/000023596/,,,Training Day,Denzel Washington,,,,,Training Day,7.7,409K,Training Day,2001,69,35,Training Day
161,670454514,False,finalized,3,2/10/2015 2:05,New York City,1.0,14-Apr-73,1.0,White,1.0,Jewish,1.0,Straight,1.0,2003,1.0,Best Actor,http://www.nndb.com/people/112/000026034/,,,The Pianist,Adrien Brody,,,,,The Pianist,8.5,771K,The Pianist,2002,85,40,The Pianist
